time-date stamp,Date,demand,wind,solar,t
4/12/22 6:00,12-Apr,39.852,0.5963,0.0000,2429
4/12/22 7:00,12-Apr,42.612,0.6082,0.0000,2430
4/12/22 8:00,12-Apr,43.878,0.5900,0.0101,2431
4/12/22 9:00,12-Apr,44.391,0.5519,0.1589,2432
4/12/22 10:00,12-Apr,45.355,0.5353,0.2190,2433
4/12/22 11:00,12-Apr,46.51,0.5419,0.2347,2434
4/12/22 12:00,12-Apr,47.643,0.5287,0.3163,2435
4/12/22 13:00,12-Apr,48.931,0.5255,0.3563,2436
4/12/22 14:00,12-Apr,50.717,0.5374,0.3656,2437
4/12/22 15:00,12-Apr,52.191,0.5669,0.3132,2438
4/12/22 16:00,12-Apr,53.2,0.5856,0.2969,2439
4/12/22 17:00,12-Apr,54.003,0.6080,0.2411,2440
4/12/22 18:00,12-Apr,54.426,0.6186,0.1749,2441
4/12/22 19:00,12-Apr,53.464,0.6053,0.1339,2442
4/12/22 20:00,12-Apr,51.894,0.6051,0.0582,2443
4/12/22 21:00,12-Apr,50.967,0.6030,0.0014,2444
4/12/22 22:00,12-Apr,49.334,0.6073,0.0000,2445
4/12/22 23:00,12-Apr,46.467,0.5823,0.0000,2446
4/13/22 0:00,12-Apr,43.234,0.5740,0.0000,2447
4/13/22 1:00,13-Apr,40.969,0.5822,0.0000,2448
4/13/22 2:00,13-Apr,39.424,0.5778,0.0000,2449
4/13/22 3:00,13-Apr,38.54,0.5823,0.0000,2450
4/13/22 4:00,13-Apr,38.183,0.5952,0.0000,2451
4/13/22 5:00,13-Apr,38.672,0.5949,0.0000,2452
4/13/22 6:00,13-Apr,40.291,0.5869,0.0000,2453
4/13/22 7:00,13-Apr,43.151,0.6078,0.0000,2454
4/13/22 8:00,13-Apr,44.481,0.6143,0.0162,2455
4/13/22 9:00,13-Apr,45.021,0.5507,0.2205,2456
4/13/22 10:00,13-Apr,45.79,0.4829,0.3936,2457
4/13/22 11:00,13-Apr,47.188,0.3925,0.6689,2458
4/13/22 12:00,13-Apr,48.384,0.4050,0.6695,2459
4/13/22 13:00,13-Apr,49.658,0.4384,0.6011,2460
4/13/22 14:00,13-Apr,50.687,0.4520,0.5210,2461
4/13/22 15:00,13-Apr,51.348,0.4634,0.4532,2462
4/13/22 16:00,13-Apr,51.849,0.4583,0.4882,2463
4/13/22 17:00,13-Apr,52.791,0.4404,0.5388,2464
4/13/22 18:00,13-Apr,53.334,0.4230,0.5917,2465
4/13/22 19:00,13-Apr,52.379,0.3534,0.6107,2466
4/13/22 20:00,13-Apr,50.321,0.2500,0.1977,2467
4/13/22 21:00,13-Apr,49.144,0.1932,0.0023,2468
4/13/22 22:00,13-Apr,47.273,0.2100,0.0000,2469
4/13/22 23:00,13-Apr,43.833,0.2147,0.0000,2470
4/14/22 0:00,13-Apr,40.201,0.2227,0.0000,2471
4/14/22 1:00,14-Apr,37.3,0.2311,0.0000,2472
4/14/22 2:00,14-Apr,35.285,0.2539,0.0000,2473
4/14/22 3:00,14-Apr,34.033,0.2946,0.0000,2474
4/14/22 4:00,14-Apr,33.417,0.3403,0.0000,2475
4/14/22 5:00,14-Apr,33.578,0.3892,0.0000,2476
4/14/22 6:00,14-Apr,35.085,0.4105,0.0000,2477
4/14/22 7:00,14-Apr,37.926,0.4176,0.0000,2478
4/14/22 8:00,14-Apr,39.251,0.3861,0.0531,2479
4/14/22 9:00,14-Apr,39.822,0.3166,0.4655,2480
4/14/22 10:00,14-Apr,40.396,0.3225,0.7120,2481
4/14/22 11:00,14-Apr,41.204,0.3782,0.7047,2482
4/14/22 12:00,14-Apr,42.025,0.3769,0.7547,2483
4/14/22 13:00,14-Apr,42.907,0.3804,0.8078,2484
4/14/22 14:00,14-Apr,44.252,0.3913,0.8162,2485
4/14/22 15:00,14-Apr,45.5,0.4208,0.7805,2486
4/14/22 16:00,14-Apr,46.791,0.4509,0.6802,2487
4/14/22 17:00,14-Apr,48.206,0.4962,0.5497,2488
4/14/22 18:00,14-Apr,48.723,0.5298,0.4299,2489
4/14/22 19:00,14-Apr,47.967,0.5473,0.2826,2490
4/14/22 20:00,14-Apr,46.603,0.5595,0.0941,2491
4/14/22 21:00,14-Apr,46.053,0.5815,0.0022,2492
4/14/22 22:00,14-Apr,44.55,0.5785,0.0000,2493
4/14/22 23:00,14-Apr,42.12,0.5690,0.0000,2494
4/15/22 0:00,14-Apr,39.245,0.5524,0.0000,2495
4/15/22 1:00,15-Apr,36.736,0.5396,0.0000,2496
4/15/22 2:00,15-Apr,35.229,0.5173,0.0000,2497
4/15/22 3:00,15-Apr,34.451,0.5013,0.0000,2498
4/15/22 4:00,15-Apr,33.998,0.4970,0.0000,2499
4/15/22 5:00,15-Apr,34.209,0.4967,0.0000,2500
4/15/22 6:00,15-Apr,35.131,0.4980,0.0000,2501
4/15/22 7:00,15-Apr,36.766,0.4955,0.0000,2502
4/15/22 8:00,15-Apr,37.848,0.4941,0.0202,2503
4/15/22 9:00,15-Apr,39.15,0.4690,0.1390,2504
4/15/22 10:00,15-Apr,40.704,0.4667,0.1812,2505
4/15/22 11:00,15-Apr,41.968,0.4670,0.2374,2506
4/15/22 12:00,15-Apr,43.173,0.4338,0.3923,2507
4/15/22 13:00,15-Apr,44.555,0.3954,0.5453,2508
4/15/22 14:00,15-Apr,45.652,0.3486,0.6868,2509
4/15/22 15:00,15-Apr,46.947,0.3385,0.6452,2510
4/15/22 16:00,15-Apr,48.423,0.3611,0.6141,2511
4/15/22 17:00,15-Apr,49.789,0.3795,0.6176,2512
4/15/22 18:00,15-Apr,50.531,0.3890,0.5904,2513
4/15/22 19:00,15-Apr,50.017,0.3831,0.4277,2514
4/15/22 20:00,15-Apr,48.838,0.3407,0.1041,2515
4/15/22 21:00,15-Apr,48.491,0.3649,0.0011,2516
4/15/22 22:00,15-Apr,47.262,0.4026,0.0000,2517
4/15/22 23:00,15-Apr,45.386,0.4381,0.0000,2518
4/16/22 0:00,15-Apr,43.321,0.4883,0.0000,2519
4/16/22 1:00,16-Apr,41.08,0.5224,0.0000,2520
4/16/22 2:00,16-Apr,39.603,0.5378,0.0000,2521
4/16/22 3:00,16-Apr,38.425,0.5412,0.0000,2522
4/16/22 4:00,16-Apr,37.765,0.5143,0.0000,2523
4/16/22 5:00,16-Apr,37.434,0.5074,0.0000,2524
4/16/22 6:00,16-Apr,37.535,0.4813,0.0000,2525
4/16/22 7:00,16-Apr,37.891,0.4562,0.0000,2526
4/16/22 8:00,16-Apr,38.535,0.4615,0.0218,2527
4/16/22 9:00,16-Apr,40.493,0.4343,0.2561,2528
4/16/22 10:00,16-Apr,42.801,0.4433,0.3515,2529
4/16/22 11:00,16-Apr,44.322,0.4629,0.3305,2530
4/16/22 12:00,16-Apr,45.585,0.4367,0.4301,2531
4/16/22 13:00,16-Apr,46.473,0.3651,0.6007,2532
4/16/22 14:00,16-Apr,47.324,0.3123,0.6547,2533
4/16/22 15:00,16-Apr,47.92,0.2519,0.6547,2534
4/16/22 16:00,16-Apr,48.556,0.1984,0.6430,2535
4/16/22 17:00,16-Apr,49.27,0.1867,0.5957,2536
4/16/22 18:00,16-Apr,49.374,0.1769,0.4703,2537
4/16/22 19:00,16-Apr,48.394,0.1804,0.3545,2538
4/16/22 20:00,16-Apr,46.878,0.1926,0.0818,2539
4/16/22 21:00,16-Apr,46.689,0.2233,0.0023,2540
4/16/22 22:00,16-Apr,45.377,0.2701,0.0000,2541
4/16/22 23:00,16-Apr,43.312,0.2826,0.0000,2542
4/17/22 0:00,16-Apr,40.951,0.2740,0.0000,2543
4/17/22 1:00,17-Apr,38.655,0.2532,0.0000,2544
4/17/22 2:00,17-Apr,36.813,0.2273,0.0000,2545
4/17/22 3:00,17-Apr,35.518,0.1987,0.0000,2546
4/17/22 4:00,17-Apr,34.724,0.1308,0.0000,2547
4/17/22 5:00,17-Apr,34.311,0.1034,0.0000,2548
4/17/22 6:00,17-Apr,34.376,0.1016,0.0000,2549
4/17/22 7:00,17-Apr,34.872,0.0895,0.0000,2550
4/17/22 8:00,17-Apr,35.454,0.1006,0.0269,2551
4/17/22 9:00,17-Apr,37.091,0.1112,0.3163,2552
4/17/22 10:00,17-Apr,39.257,0.1206,0.5596,2553
4/17/22 11:00,17-Apr,40.935,0.1308,0.6315,2554
4/17/22 12:00,17-Apr,42.394,0.1800,0.6861,2555
4/17/22 13:00,17-Apr,44.086,0.2351,0.7232,2556
4/17/22 14:00,17-Apr,45.441,0.2589,0.7189,2557
4/17/22 15:00,17-Apr,46.642,0.2289,0.7363,2558
4/17/22 16:00,17-Apr,47.864,0.1912,0.7643,2559
4/17/22 17:00,17-Apr,48.996,0.1576,0.7434,2560
4/17/22 18:00,17-Apr,49.545,0.1357,0.7278,2561
4/17/22 19:00,17-Apr,49.254,0.1284,0.5921,2562
4/17/22 20:00,17-Apr,48.288,0.1543,0.2007,2563
4/17/22 21:00,17-Apr,48.014,0.2274,0.0031,2564
4/17/22 22:00,17-Apr,46.786,0.3284,0.0000,2565
4/17/22 23:00,17-Apr,44.303,0.3833,0.0000,2566
4/18/22 0:00,17-Apr,41.136,0.4048,0.0000,2567
4/18/22 1:00,18-Apr,38.424,0.3879,0.0000,2568
4/18/22 2:00,18-Apr,36.488,0.3595,0.0000,2569
4/18/22 3:00,18-Apr,35.288,0.3401,0.0000,2570
4/18/22 4:00,18-Apr,34.13,0.3131,0.0000,2571
4/18/22 5:00,18-Apr,34.408,0.2943,0.0000,2572
4/18/22 6:00,18-Apr,35.692,0.3074,0.0000,2573
4/18/22 7:00,18-Apr,37.603,0.3084,0.0000,2574
4/18/22 8:00,18-Apr,38.576,0.3436,0.0392,2575
4/18/22 9:00,18-Apr,39.708,0.3242,0.3633,2576
4/18/22 10:00,18-Apr,41.085,0.3796,0.5802,2577
4/18/22 11:00,18-Apr,42.254,0.3862,0.6475,2578
4/18/22 12:00,18-Apr,43.265,0.3642,0.7066,2579
4/18/22 13:00,18-Apr,44.359,0.3492,0.7606,2580
4/18/22 14:00,18-Apr,45.502,0.3415,0.7931,2581
4/18/22 15:00,18-Apr,46.769,0.3434,0.7928,2582
4/18/22 16:00,18-Apr,48.09,0.3440,0.7995,2583
4/18/22 17:00,18-Apr,49.159,0.3601,0.7707,2584
4/18/22 18:00,18-Apr,49.519,0.3927,0.7075,2585
4/18/22 19:00,18-Apr,48.82,0.4404,0.5315,2586
4/18/22 20:00,18-Apr,47.369,0.4517,0.1681,2587
4/18/22 21:00,18-Apr,46.983,0.4466,0.0261,2588
4/18/22 22:00,18-Apr,45.282,0.4928,0.0241,2589
4/18/22 23:00,18-Apr,42.249,0.5157,0.0241,2590
4/19/22 0:00,18-Apr,38.881,0.5368,0.0107,2591
4/19/22 1:00,19-Apr,36.318,0.5599,0.0000,2592
4/19/22 2:00,19-Apr,34.668,0.5596,0.0000,2593
4/19/22 3:00,19-Apr,33.72,0.5304,0.0000,2594
4/19/22 4:00,19-Apr,33.281,0.5128,0.0000,2595
4/19/22 5:00,19-Apr,33.556,0.4945,0.0000,2596
4/19/22 6:00,19-Apr,35.025,0.5002,0.0000,2597
4/19/22 7:00,19-Apr,37.791,0.5124,0.0001,2598
4/19/22 8:00,19-Apr,39.033,0.5287,0.0231,2599
4/19/22 9:00,19-Apr,39.468,0.5332,0.1481,2600
4/19/22 10:00,19-Apr,40.261,0.5607,0.2250,2601
4/19/22 11:00,19-Apr,41.043,0.5747,0.2155,2602
4/19/22 12:00,19-Apr,41.944,0.5841,0.2570,2603
4/19/22 13:00,19-Apr,42.641,0.6004,0.2706,2604
4/19/22 14:00,19-Apr,43.424,0.6087,0.2651,2605
4/19/22 15:00,19-Apr,44.122,0.6270,0.2549,2606
4/19/22 16:00,19-Apr,44.338,0.6285,0.2270,2607
4/19/22 17:00,19-Apr,44.698,0.6321,0.1815,2608
4/19/22 18:00,19-Apr,44.723,0.6381,0.1228,2609
4/19/22 19:00,19-Apr,44.513,0.6494,0.0538,2610
4/19/22 20:00,19-Apr,44.514,0.6559,0.0169,2611
4/19/22 21:00,19-Apr,45.059,0.6596,0.0004,2612
4/19/22 22:00,19-Apr,44.066,0.6528,0.0000,2613
4/19/22 23:00,19-Apr,41.978,0.6463,0.0000,2614
4/20/22 0:00,19-Apr,39.347,0.6397,0.0000,2615
4/20/22 1:00,20-Apr,37.366,0.6399,0.0000,2616
4/20/22 2:00,20-Apr,36.254,0.6394,0.0000,2617
4/20/22 3:00,20-Apr,35.621,0.6389,0.0000,2618
4/20/22 4:00,20-Apr,35.295,0.6302,0.0000,2619
4/20/22 5:00,20-Apr,35.732,0.6232,0.0000,2620
4/20/22 6:00,20-Apr,37.398,0.6301,0.0000,2621
4/20/22 7:00,20-Apr,39.967,0.6155,0.0000,2622
4/20/22 8:00,20-Apr,41.634,0.6108,0.0147,2623
4/20/22 9:00,20-Apr,42.273,0.5679,0.1227,2624
4/20/22 10:00,20-Apr,43.535,0.5741,0.1910,2625
4/20/22 11:00,20-Apr,44.968,0.5731,0.2467,2626
4/20/22 12:00,20-Apr,46.36,0.5676,0.2914,2627
4/20/22 13:00,20-Apr,47.78,0.5176,0.4658,2628
4/20/22 14:00,20-Apr,49.439,0.4633,0.6456,2629
4/20/22 15:00,20-Apr,51.119,0.4146,0.6831,2630
4/20/22 16:00,20-Apr,52.443,0.3863,0.6634,2631
4/20/22 17:00,20-Apr,53.852,0.3746,0.6656,2632
4/20/22 18:00,20-Apr,54.632,0.3680,0.6281,2633
4/20/22 19:00,20-Apr,54.039,0.3616,0.5111,2634
4/20/22 20:00,20-Apr,52.67,0.3418,0.2008,2635
4/20/22 21:00,20-Apr,52.148,0.3551,0.0039,2636
4/20/22 22:00,20-Apr,50.913,0.4369,0.0000,2637
4/20/22 23:00,20-Apr,48.029,0.5514,0.0000,2638
4/21/22 0:00,20-Apr,44.962,0.6189,0.0000,2639
4/21/22 1:00,21-Apr,42.074,0.6263,0.0000,2640
4/21/22 2:00,21-Apr,40.228,0.6268,0.0000,2641
4/21/22 3:00,21-Apr,38.966,0.6175,0.0000,2642
4/21/22 4:00,21-Apr,38.463,0.6107,0.0000,2643
4/21/22 5:00,21-Apr,38.657,0.6038,0.0000,2644
4/21/22 6:00,21-Apr,40.143,0.6065,0.0000,2645
4/21/22 7:00,21-Apr,42.637,0.6061,0.0000,2646
4/21/22 8:00,21-Apr,43.941,0.5790,0.0336,2647
4/21/22 9:00,21-Apr,44.792,0.5571,0.2644,2648
4/21/22 10:00,21-Apr,46.161,0.5644,0.2951,2649
4/21/22 11:00,21-Apr,47.866,0.5507,0.4053,2650
4/21/22 12:00,21-Apr,49.302,0.5201,0.5468,2651
4/21/22 13:00,21-Apr,50.711,0.4812,0.6920,2652
4/21/22 14:00,21-Apr,52.289,0.4433,0.7185,2653
4/21/22 15:00,21-Apr,53.786,0.4529,0.7261,2654
4/21/22 16:00,21-Apr,54.937,0.5005,0.6806,2655
4/21/22 17:00,21-Apr,55.715,0.5510,0.5673,2656
4/21/22 18:00,21-Apr,55.429,0.6043,0.3794,2657
4/21/22 19:00,21-Apr,54.29,0.6337,0.2517,2658
4/21/22 20:00,21-Apr,53.219,0.6536,0.0832,2659
4/21/22 21:00,21-Apr,53.117,0.6728,0.0031,2660
4/21/22 22:00,21-Apr,51.611,0.6774,0.0000,2661
4/21/22 23:00,21-Apr,48.759,0.6644,0.0000,2662
4/22/22 0:00,21-Apr,45.486,0.6528,0.0000,2663
4/22/22 1:00,22-Apr,42.653,0.6615,0.0000,2664
4/22/22 2:00,22-Apr,40.732,0.6608,0.0000,2665
4/22/22 3:00,22-Apr,39.395,0.6572,0.0000,2666
4/22/22 4:00,22-Apr,38.691,0.6531,0.0000,2667
4/22/22 5:00,22-Apr,38.953,0.6490,0.0000,2668
4/22/22 6:00,22-Apr,40.309,0.6486,0.0000,2669
4/22/22 7:00,22-Apr,42.917,0.6526,0.0000,2670
4/22/22 8:00,22-Apr,43.576,0.6609,0.0202,2671
4/22/22 9:00,22-Apr,44.692,0.6605,0.1085,2672
4/22/22 10:00,22-Apr,46.466,0.6594,0.1493,2673
4/22/22 11:00,22-Apr,48.086,0.6611,0.1612,2674
4/22/22 12:00,22-Apr,49.635,0.6705,0.1527,2675
4/22/22 13:00,22-Apr,51.279,0.6715,0.1802,2676
4/22/22 14:00,22-Apr,52.894,0.6716,0.1926,2677
4/22/22 15:00,22-Apr,53.837,0.6607,0.2019,2678
4/22/22 16:00,22-Apr,54.919,0.6509,0.2266,2679
4/22/22 17:00,22-Apr,55.952,0.6492,0.2437,2680
4/22/22 18:00,22-Apr,56.103,0.6526,0.2463,2681
4/22/22 19:00,22-Apr,54.277,0.6550,0.1911,2682
4/22/22 20:00,22-Apr,52.059,0.6538,0.0774,2683
4/22/22 21:00,22-Apr,51.179,0.6746,0.0025,2684
4/22/22 22:00,22-Apr,49.504,0.6707,0.0000,2685
4/22/22 23:00,22-Apr,47.049,0.6721,0.0000,2686
4/23/22 0:00,22-Apr,44.259,0.6677,0.0000,2687
4/23/22 1:00,23-Apr,41.805,0.6674,0.0000,2688
4/23/22 2:00,23-Apr,39.844,0.6620,0.0000,2689
4/23/22 3:00,23-Apr,38.319,0.6567,0.0000,2690
4/23/22 4:00,23-Apr,37.605,0.6560,0.0000,2691
4/23/22 5:00,23-Apr,37.089,0.6484,0.0000,2692
4/23/22 6:00,23-Apr,37.239,0.6463,0.0000,2693
4/23/22 7:00,23-Apr,37.925,0.6432,0.0001,2694
4/23/22 8:00,23-Apr,38.811,0.6480,0.0264,2695
4/23/22 9:00,23-Apr,40.759,0.6362,0.1338,2696
4/23/22 10:00,23-Apr,42.859,0.6299,0.1981,2697
4/23/22 11:00,23-Apr,44.932,0.6133,0.3101,2698
4/23/22 12:00,23-Apr,46.732,0.5887,0.4041,2699
4/23/22 13:00,23-Apr,48.034,0.5587,0.5142,2700
4/23/22 14:00,23-Apr,49.343,0.5343,0.6092,2701
4/23/22 15:00,23-Apr,50.497,0.5392,0.6079,2702
4/23/22 16:00,23-Apr,51.558,0.5664,0.5205,2703
4/23/22 17:00,23-Apr,52.309,0.5838,0.4734,2704
4/23/22 18:00,23-Apr,52.148,0.5910,0.4437,2705
4/23/22 19:00,23-Apr,51.161,0.6004,0.3208,2706
4/23/22 20:00,23-Apr,49.489,0.5990,0.1519,2707
4/23/22 21:00,23-Apr,48.848,0.5696,0.0058,2708
4/23/22 22:00,23-Apr,47.669,0.5886,0.0000,2709
4/23/22 23:00,23-Apr,45.704,0.6047,0.0000,2710
4/24/22 0:00,23-Apr,43.2,0.6177,0.0000,2711
4/24/22 1:00,24-Apr,41.129,0.5887,0.0000,2712
4/24/22 2:00,24-Apr,39.036,0.5726,0.0000,2713
4/24/22 3:00,24-Apr,37.673,0.5268,0.0000,2714
4/24/22 4:00,24-Apr,36.698,0.4942,0.0000,2715
4/24/22 5:00,24-Apr,36.335,0.4557,0.0000,2716
4/24/22 6:00,24-Apr,36.216,0.4099,0.0000,2717
4/24/22 7:00,24-Apr,36.42,0.4033,0.0001,2718
4/24/22 8:00,24-Apr,36.879,0.4275,0.0305,2719
4/24/22 9:00,24-Apr,38.768,0.4522,0.2366,2720
4/24/22 10:00,24-Apr,41.42,0.4972,0.3666,2721
4/24/22 11:00,24-Apr,43.741,0.5046,0.4458,2722
4/24/22 12:00,24-Apr,45.932,0.4958,0.5393,2723
4/24/22 13:00,24-Apr,47.673,0.4921,0.5470,2724
4/24/22 14:00,24-Apr,48.86,0.4850,0.5379,2725
4/24/22 15:00,24-Apr,50.376,0.4698,0.5965,2726
4/24/22 16:00,24-Apr,51.502,0.4527,0.5782,2727
4/24/22 17:00,24-Apr,52.244,0.4292,0.5687,2728
4/24/22 18:00,24-Apr,52.373,0.4233,0.5354,2729
4/24/22 19:00,24-Apr,51.452,0.4229,0.4445,2730
4/24/22 20:00,24-Apr,49.763,0.4202,0.1676,2731
4/24/22 21:00,24-Apr,49.366,0.4373,0.0049,2732
4/24/22 22:00,24-Apr,48.04,0.4546,0.0000,2733
4/24/22 23:00,24-Apr,45.517,0.4683,0.0000,2734
4/25/22 0:00,24-Apr,42.355,0.4929,0.0000,2735
4/25/22 1:00,25-Apr,39.872,0.5119,0.0000,2736
4/25/22 2:00,25-Apr,38.179,0.4894,0.0000,2737
4/25/22 3:00,25-Apr,36.896,0.4414,0.0000,2738
4/25/22 4:00,25-Apr,36.493,0.4224,0.0000,2739
4/25/22 5:00,25-Apr,36.807,0.4383,0.0000,2740
4/25/22 6:00,25-Apr,38.192,0.4673,0.0000,2741
4/25/22 7:00,25-Apr,40.352,0.4972,0.0000,2742
4/25/22 8:00,25-Apr,41.859,0.5390,0.0159,2743
4/25/22 9:00,25-Apr,42.76,0.5677,0.1179,2744
4/25/22 10:00,25-Apr,44.201,0.5971,0.1833,2745
4/25/22 11:00,25-Apr,45.385,0.6022,0.2105,2746
4/25/22 12:00,25-Apr,46.491,0.5889,0.2613,2747
4/25/22 13:00,25-Apr,47.257,0.5306,0.4280,2748
4/25/22 14:00,25-Apr,47.589,0.4760,0.5464,2749
4/25/22 15:00,25-Apr,47.041,0.4617,0.5759,2750
4/25/22 16:00,25-Apr,45.578,0.4538,0.5876,2751
4/25/22 17:00,25-Apr,44.882,0.4433,0.5637,2752
4/25/22 18:00,25-Apr,44.559,0.4497,0.5316,2753
4/25/22 19:00,25-Apr,43.82,0.4682,0.4748,2754
4/25/22 20:00,25-Apr,43.061,0.4701,0.1925,2755
4/25/22 21:00,25-Apr,43.066,0.4199,0.0050,2756
4/25/22 22:00,25-Apr,41.914,0.4013,0.0000,2757
4/25/22 23:00,25-Apr,39.502,0.4167,0.0000,2758
4/26/22 0:00,25-Apr,36.739,0.3824,0.0000,2759
4/26/22 1:00,26-Apr,34.828,0.3514,0.0000,2760
4/26/22 2:00,26-Apr,33.623,0.3698,0.0000,2761
4/26/22 3:00,26-Apr,32.894,0.3527,0.0000,2762
4/26/22 4:00,26-Apr,32.567,0.3309,0.0000,2763
4/26/22 5:00,26-Apr,32.877,0.3090,0.0000,2764
4/26/22 6:00,26-Apr,34.381,0.3013,0.0000,2765
4/26/22 7:00,26-Apr,37.148,0.3118,0.0003,2766
4/26/22 8:00,26-Apr,38.455,0.2741,0.0709,2767
4/26/22 9:00,26-Apr,38.989,0.2297,0.3895,2768
4/26/22 10:00,26-Apr,39.441,0.2690,0.5563,2769
4/26/22 11:00,26-Apr,39.856,0.2749,0.6039,2770
4/26/22 12:00,26-Apr,40.345,0.2311,0.6459,2771
4/26/22 13:00,26-Apr,40.803,0.2082,0.6592,2772
4/26/22 14:00,26-Apr,41.514,0.2058,0.6761,2773
4/26/22 15:00,26-Apr,42.498,0.2092,0.7072,2774
4/26/22 16:00,26-Apr,43.491,0.2163,0.7203,2775
4/26/22 17:00,26-Apr,44.662,0.2237,0.7296,2776
4/26/22 18:00,26-Apr,45.503,0.2414,0.6775,2777
4/26/22 19:00,26-Apr,45.276,0.2768,0.5541,2778
4/26/22 20:00,26-Apr,44.621,0.3044,0.2207,2779
4/26/22 21:00,26-Apr,44.738,0.3034,0.0052,2780
4/26/22 22:00,26-Apr,43.722,0.3511,0.0000,2781
4/26/22 23:00,26-Apr,41.205,0.4137,0.0000,2782
4/27/22 0:00,26-Apr,38.293,0.4582,0.0000,2783
4/27/22 1:00,27-Apr,36.01,0.4619,0.0000,2784
4/27/22 2:00,27-Apr,34.409,0.4512,0.0000,2785
4/27/22 3:00,27-Apr,33.45,0.4552,0.0000,2786
4/27/22 4:00,27-Apr,33.165,0.4515,0.0000,2787
4/27/22 5:00,27-Apr,33.445,0.4271,0.0000,2788
4/27/22 6:00,27-Apr,34.89,0.4147,0.0000,2789
4/27/22 7:00,27-Apr,37.557,0.4065,0.0004,2790
4/27/22 8:00,27-Apr,38.616,0.3972,0.0501,2791
4/27/22 9:00,27-Apr,39.395,0.3564,0.2302,2792
4/27/22 10:00,27-Apr,40.426,0.3749,0.4029,2793
4/27/22 11:00,27-Apr,41.619,0.4064,0.5600,2794
4/27/22 12:00,27-Apr,42.886,0.4337,0.5944,2795
4/27/22 13:00,27-Apr,44.168,0.4716,0.5558,2796
4/27/22 14:00,27-Apr,45.66,0.4950,0.5030,2797
4/27/22 15:00,27-Apr,47.108,0.5182,0.4795,2798
4/27/22 16:00,27-Apr,48.437,0.5428,0.4244,2799
4/27/22 17:00,27-Apr,49.689,0.5796,0.3612,2800
4/27/22 18:00,27-Apr,50.166,0.5894,0.3461,2801
4/27/22 19:00,27-Apr,49.381,0.5984,0.2623,2802
4/27/22 20:00,27-Apr,48.204,0.6084,0.0814,2803
4/27/22 21:00,27-Apr,47.649,0.5772,0.0024,2804
4/27/22 22:00,27-Apr,46.327,0.5884,0.0000,2805
4/27/22 23:00,27-Apr,43.532,0.6138,0.0000,2806
4/28/22 0:00,27-Apr,40.416,0.6199,0.0000,2807
4/28/22 1:00,28-Apr,37.927,0.6353,0.0000,2808
4/28/22 2:00,28-Apr,36.309,0.6353,0.0000,2809
4/28/22 3:00,28-Apr,35.296,0.6148,0.0000,2810
4/28/22 4:00,28-Apr,34.843,0.6021,0.0000,2811
4/28/22 5:00,28-Apr,34.927,0.5865,0.0000,2812
4/28/22 6:00,28-Apr,36.294,0.5526,0.0000,2813
4/28/22 7:00,28-Apr,38.827,0.5314,0.0003,2814
4/28/22 8:00,28-Apr,40.135,0.4963,0.0592,2815
4/28/22 9:00,28-Apr,41.608,0.4838,0.3564,2816
4/28/22 10:00,28-Apr,43.265,0.5288,0.4688,2817
4/28/22 11:00,28-Apr,44.792,0.5446,0.5518,2818
4/28/22 12:00,28-Apr,46.379,0.5295,0.6554,2819
4/28/22 13:00,28-Apr,48.114,0.5275,0.6911,2820
4/28/22 14:00,28-Apr,49.934,0.5344,0.7237,2821
4/28/22 15:00,28-Apr,51.338,0.5647,0.6557,2822
4/28/22 16:00,28-Apr,52.588,0.5976,0.5657,2823
4/28/22 17:00,28-Apr,53.671,0.6118,0.5113,2824
4/28/22 18:00,28-Apr,54.2,0.6369,0.4388,2825
4/28/22 19:00,28-Apr,53.258,0.6311,0.3952,2826
4/28/22 20:00,28-Apr,52.164,0.6495,0.1987,2827
4/28/22 21:00,28-Apr,51.36,0.6584,0.0152,2828
4/28/22 22:00,28-Apr,49.961,0.6718,0.0089,2829
4/28/22 23:00,28-Apr,46.997,0.6857,0.0089,2830
4/29/22 0:00,28-Apr,43.746,0.6837,0.0089,2831
4/29/22 1:00,29-Apr,41.135,0.6735,0.0089,2832
4/29/22 2:00,29-Apr,39.369,0.6706,0.0089,2833
4/29/22 3:00,29-Apr,37.984,0.6573,0.0089,2834
4/29/22 4:00,29-Apr,38.124,0.6512,0.0089,2835
4/29/22 5:00,29-Apr,38.317,0.6507,0.0089,2836
4/29/22 6:00,29-Apr,39.258,0.6499,0.0089,2837
4/29/22 7:00,29-Apr,41.184,0.6434,0.0011,2838
4/29/22 8:00,29-Apr,42.591,0.6190,0.0589,2839
4/29/22 9:00,29-Apr,43.912,0.5871,0.2830,2840
4/29/22 10:00,29-Apr,45.288,0.6021,0.3089,2841
4/29/22 11:00,29-Apr,47.148,0.5943,0.3859,2842
4/29/22 12:00,29-Apr,48.704,0.5786,0.4782,2843
4/29/22 13:00,29-Apr,50.237,0.5616,0.6048,2844
4/29/22 14:00,29-Apr,51.95,0.5485,0.6478,2845
4/29/22 15:00,29-Apr,53.562,0.5618,0.6421,2846
4/29/22 16:00,29-Apr,54.542,0.5756,0.6131,2847
4/29/22 17:00,29-Apr,55.414,0.5909,0.5694,2848
4/29/22 18:00,29-Apr,55.307,0.5951,0.5249,2849
4/29/22 19:00,29-Apr,54.17,0.5918,0.4347,2850
4/29/22 20:00,29-Apr,52.37,0.5737,0.2182,2851
